users,sensors,iteration,response_time,status_code,exec_time_ms,users_grouped
1,1,1,161.8967900012649,200,31.10055800061673,1
1,1,1,319.9477990001469,200,49.24550900068425,1
1,1,1,305.1786069991067,200,30.44102700005169,1
1,1,1,163.35575799894286,200,30.589133999455953,1
1,1,1,274.0898499996547,200,30.21551700112468,1
1,1,1,177.56372399890097,200,30.61473500019929,1
1,1,1,328.3192920007423,200,35.24435199869913,1
1,1,1,196.88732999929925,200,36.55361400160473,1
1,1,1,266.9710159989336,200,32.638429998769425,1
1,1,1,186.28973299928475,200,41.311835999295,1
1,1,1,304.99339800007874,200,34.26800599845592,1
1,1,1,196.77302499985672,200,33.183354998982395,1
1,1,1,293.1743440003629,200,31.11515899945516,1
1,1,1,178.79948200061335,200,32.566526999289636,1
1,1,1,282.3840379987814,200,34.112899000319885,1
1,1,1,169.20453199963958,200,30.729340000107186,1
1,1,1,278.23649699894304,200,30.256212001404492,1
1,1,1,166.88078900006076,200,33.98898700106656,1
1,1,1,275.3030490002857,200,31.588473999363487,1
1,1,1,162.73599499982083,200,31.971492999218754,1
1,1,1,263.04307699865603,200,30.88624100018933,1
1,1,1,163.89694999998028,200,31.227057999785757,1
1,1,1,277.2536400007084,200,32.679324998753145,1
1,1,1,283.1433150004159,200,31.266958998457994,1
1,1,1,165.76643700136628,200,31.480268999075633,1
1,1,1,272.95733999926597,200,31.864186999882804,1
1,1,1,170.92427800162113,200,32.250305001070956,1
1,1,1,294.9251650006772,200,42.119465999348904,1
1,1,1,167.40581300109625,200,29.368470000918023,1
1,1,1,262.4620499991579,200,32.137000000147964,1
1,1,1,162.58558799927414,200,30.16270700027235,1
1,1,1,268.916552000519,200,32.83353199913108,1
1,1,1,355.09467300107644,200,33.07744300036575,1
1,1,1,174.51504599921464,200,34.63801699945179,1
1,1,1,302.16230200130667,200,31.943490999765345,1
1,1,1,176.86895499900857,200,33.18314799980726,1
1,1,1,263.0094750002172,200,31.940790999215096,1
1,1,1,160.56839399971068,200,30.235111000365578,1
1,1,1,305.99428200002876,200,30.005499998878804,1
1,1,2,649.6572069991089,200,36.878155999147566,1
1,1,2,190.41403200026252,200,38.262913998551085,1
1,1,2,309.0086350002821,200,34.17244099910022,1
1,1,2,197.74944200071332,200,32.949290000033216,1
1,1,2,311.2122290003754,200,33.12839799946232,1
1,1,2,179.44677000014053,200,34.673262998694554,1
1,1,2,318.5780399999203,200,33.04649400160997,1
1,1,2,183.48404000062146,200,33.57451699957892,1
1,1,2,294.43382099998416,200,34.400550999635016,1
1,1,2,193.33915599963802,200,31.896546001007664,1
1,1,2,552.0604890007235,200,34.12233899871353,1
1,1,2,184.08726599955116,200,35.40639399943757,1
1,1,2,315.2542989992071,200,45.81813299955684,1
1,1,2,185.70533499951125,200,34.385950999421766,1
1,1,2,275.2645130003657,200,34.15174099973228,1
1,1,2,172.46457599867426,200,32.55057400019723,1
1,1,2,291.29948900117597,200,42.45229099979042,1
1,1,2,407.3642849998578,200,29.545347000748734,1
1,1,2,172.41387299873168,200,31.989848999728565,1
1,1,2,300.41107299985015,200,33.21990099902905,1
1,1,2,167.32235900053638,200,31.719738000901998,1
1,1,2,276.06794600069406,200,32.403167000666144,1
1,1,2,197.08179299959738,200,40.599441999802366,1
1,1,2,266.7534030006209,200,30.97980600068695,1
1,1,2,169.78700399886293,200,37.1438849997503,1
1,1,2,313.9572460004274,200,39.77570500137517,1
1,1,2,291.48922599961224,200,31.988351000109105,1
1,1,2,169.08927300028154,200,32.29256499980693,1
1,1,2,288.7958040009835,200,32.10375600065163,1
1,1,2,178.24718799965922,200,31.517729999904986,1
1,1,2,308.4866970002622,200,31.527631001154077,1
1,1,2,165.67781699995976,200,33.6862280000787,1
1,1,2,307.252440999946,200,35.45170799952757,1
1,1,2,284.6603160014638,200,31.587432999003795,1
1,1,2,183.8099400010833,200,33.09500099931029,1
1,1,2,284.85792500032403,200,31.710537999970256,1
1,1,2,166.08433600049466,200,32.977197000946035,1
1,1,2,442.80169200101227,200,30.559586999515886,1
1,1,2,219.52186099952087,200,30.74449499945331,1
1,1,2,287.6382510003168,200,31.610133999492973,1
1,1,2,172.08450799989805,200,30.995107001217548,1
1,1,2,293.3048080012668,200,31.648936001147376,1
1,1,2,173.1661569992866,200,30.935603999751038,1
1,1,2,288.5406919995148,200,31.47972899932938,1
1,1,2,175.75297499934095,200,31.404125000335625,1
1,1,2,271.9617399998242,200,31.77974200116296,1
1,1,2,171.90619999928458,200,32.25436399952741,1
1,1,2,287.1832300006645,200,30.708292999406694,1
1,1,2,177.57185700065747,200,33.51972099881095,1
1,1,2,262.0337890002702,200,32.84509100012656,1
1,1,2,315.2135529999214,200,33.55913900122687,1
1,1,2,217.39716899901396,200,31.63135000067996,1
1,1,2,297.69074999967415,200,32.570893001320655,1
1,1,2,168.71083499972883,200,33.03411500019138,1
1,1,2,287.11996499987436,200,35.65753499970015,1
1,1,2,186.11223399966548,200,34.22246900117898,1
1,1,2,308.77875900114304,200,30.278087999249692,1
1,1,2,178.5095849991194,200,31.41344100004062,1
1,1,2,288.36592199877487,200,31.609349000063958,1
1,1,2,304.5950659998198,200,35.71923799972865,1
1,1,2,170.03009600011865,200,32.36698399996385,1
1,1,2,280.47886100102914,200,31.63675100040564,1
1,1,2,172.16159399868047,200,33.65784299967345,1
1,1,2,283.64550600053917,200,32.472588998643914,1
1,1,2,164.61274799985404,200,30.81391300111136,1
1,1,2,275.03171100033796,200,31.409940000230563,1
1,1,2,284.8681619998388,200,31.293034999180236,1
1,1,2,165.4727869990893,200,31.33413700015808,1
1,1,2,280.87287900052615,200,31.310935999499634,1
1,1,2,173.86547200112545,200,32.499589999133605,1
1,1,2,293.94447799859336,200,32.64959700027248,1
1,1,2,170.8588340006827,200,31.96836600000097,1
1,1,2,284.51864599992405,200,34.78539500065381,1
1,1,2,176.2386800000968,200,32.642896001561894,1
1,1,2,276.7829910008004,200,33.79614999903424,1
1,1,2,169.33226399851264,200,32.492090000232565,1
1,1,2,405.4444900011731,200,30.042277001484763,1
1,1,2,178.08346599849756,200,32.125572999575525,1
1,1,2,265.7235539991234,200,31.426948999069282,1
1,1,2,163.03001800042694,200,33.83276000022306,1
1,1,2,273.15359599924705,200,29.842276000636048,1
1,1,2,185.24544200045057,200,32.414695000625215,1
1,1,2,289.44424699875526,200,36.802397000428755,1
1,1,2,275.21629100010614,200,31.57565600122325,1
1,1,2,174.54054900008487,200,30.92122499947436,1
1,1,2,287.9436790008185,200,30.383802000869764,1
1,1,2,272.79387899943686,200,32.32228999877407,1
1,1,2,271.162204000575,200,31.160937000095146,1
1,1,2,168.1500539998524,200,31.324544999733916,1
1,1,2,286.0860920009145,200,31.94747299858136,1
1,1,2,166.87249499955215,200,32.44959600124275,1
1,1,2,263.992774000144,200,32.06077799950435,1
1,1,2,289.56595299860055,200,37.1661139997741,1
1,1,2,183.0790430012712,200,30.881523998687044,1
1,1,2,286.7636239989224,200,32.07587900033104,1
1,1,2,236.25699500007613,200,39.34951399969577,1
1,1,2,340.48380099920905,200,34.24967899991316,1
1,1,2,197.68321599985939,200,34.431887999744504,1
1,1,2,311.9445850006741,200,30.834721999781323,1
1,1,2,317.7332520008349,200,32.97792099874641,1
1,1,3,278.35142299954896,200,33.60826400057704,1
1,1,3,167.13967899886484,200,30.044807999729528,1
1,1,3,268.57009699961054,200,30.857944000672433,1
1,1,3,159.624852001798,200,29.478783999365987,1
1,1,3,265.18314900022233,200,29.8464999996213,1
1,1,3,161.23212200000125,200,30.57943199928559,1
1,1,3,526.8786450014886,200,30.221716999221826,1
1,1,3,165.82532199936395,200,30.163912999341846,1
1,1,3,268.72440300030576,200,30.874245001541567,1
1,1,3,160.1313740011392,200,30.028007999135298,1
1,1,3,252.18808300087403,200,29.912402000263683,1
1,1,3,208.05876099984744,200,42.79616299936606,1
1,1,3,251.3182450002205,200,28.959862000192516,1
1,1,3,154.59653300058562,200,29.177871001593303,1
1,1,3,247.52018000071985,200,29.467584001395153,1
1,1,3,254.12566699924355,200,29.56228800030658,1
1,1,3,161.34782700100914,200,29.076266000629403,1
1,1,3,249.0232449999894,200,29.124767999746837,1
1,1,3,153.261774999919,200,28.560444001413998,1
1,1,3,257.87933100036753,200,29.39128000070923,1
1,1,3,157.43185700011963,200,29.105468000125256,1
1,1,3,318.53377200059185,200,29.81939900018915,1
1,1,3,165.72581800028274,200,30.313520999698085,1
1,1,3,249.7897789999115,200,29.846100000213482,1
1,1,3,253.92395900053089,200,29.005763000895968,1
1,1,3,161.2338640006783,200,29.157612998460536,1
1,1,3,256.6305629989074,200,28.93680399938603,1
1,1,3,171.81814200012013,200,30.40936999968835,1
1,1,3,249.95066200062865,200,28.620189001230756,1
1,1,3,157.33688900036213,200,30.32546599933994,1
1,1,3,245.0269399996614,200,29.562331999841263,1
1,1,3,253.05640199985646,200,29.487128998880507,1
1,1,3,155.83232100107125,200,29.234916999484994,1
1,1,3,253.62952800060157,200,29.096710999510833,1
1,1,3,154.4672600011836,200,29.113411999787786,1
1,1,3,253.70683199980704,200,29.326321999178617,1
1,1,3,156.70286100066733,200,29.445626998494845,1
1,1,3,257.94232199950784,200,30.29826500096533,1
1,1,3,153.48421599992434,200,28.750395998940803,1
1,1,3,251.34972500018193,200,29.254318000312196,1
1,1,3,155.15088999927684,200,30.111656000372022,1
1,1,3,252.42057400100748,200,29.026406999037135,1
1,1,3,153.3324090014503,200,29.212315999757266,1
1,1,3,244.21310399884533,200,29.161313999793492,1
1,1,3,152.59147500000836,200,28.72419499908574,1
1,1,3,245.2958520007087,200,29.05020900107047,1
1,1,3,156.69476100083557,200,28.965706000235514,1
1,1,3,254.13665099949867,200,28.942004000782617,1
1,1,3,249.28423200071848,200,28.96410500034108,1
1,1,3,154.51416199903178,200,29.50302899989765,1
1,1,3,281.44068099936703,200,48.93120500128134,1
1,1,3,157.17388199846027,200,29.027208000115934,1
1,1,3,251.2035180006933,200,29.752341000857996,1
1,1,3,156.14053500030423,200,29.418226000416325,1
1,1,3,257.5177029993938,200,34.048333998725866,1
1,1,3,159.84090199890488,200,28.910001999975066,1
1,1,3,249.09462299910956,200,29.336522000448895,1
1,1,3,255.96165800016024,200,29.21233699998993,1
1,1,3,258.41962699996657,200,29.056929999569547,1
1,1,3,162.82615199997963,200,34.264268000697484,1
1,1,3,254.10582999938924,200,30.848612001136644,1
1,1,3,158.94187400044757,200,30.652401999759604,1
1,1,3,248.92169300073874,200,31.07722200002172,1
1,1,3,268.36448299945914,200,33.723843000188936,1
1,1,3,174.13066900007834,200,36.55597299984947,1
1,1,3,294.26346800028114,200,41.128582999590435,1
1,1,3,168.97283300022536,200,30.645002001620014,1
1,1,3,273.122100999899,200,31.589746000463492,1
1,1,3,166.82443500030786,200,30.785609000304248,1
1,1,3,263.99158200001693,200,31.132123998759198,1
1,1,3,167.50276700076938,200,30.060375998800737,1
1,1,3,271.8288409996603,200,30.766207999477047,1
1,1,3,179.71892599962302,200,30.729105999853346,1
1,1,3,266.417693999756,200,32.70419599903107,1
1,1,3,174.26847600108886,200,29.753262000667746,1
1,1,3,274.9968860007357,200,30.883313000231283,1
1,1,3,156.38585700071417,200,24.709531000553397,1
1,1,3,261.997091000012,200,31.2412300008873,1
1,1,3,169.21194399947126,200,30.890213000020594,1
1,1,3,254.54935100060538,200,30.532098000549013,1
1,1,3,258.4696289995918,200,30.71040500071831,1
1,1,3,157.5277100000676,200,30.197181999028544,1
1,1,3,257.963005999045,200,30.717106001247885,1
1,1,3,158.24514300038572,200,31.89195900085906,1
1,1,3,250.0273429996014,200,29.986073001055047,1
1,1,3,168.8415280004847,200,30.387689999770373,1
1,1,3,256.141125000795,200,31.04842200082203,1
1,1,3,159.59211999870604,200,30.64800500033016,1
1,1,3,326.10065700100677,200,30.50159899976279,1
1,1,3,270.6385129986302,200,29.862370000046212,1
1,1,3,166.58764099884138,200,29.871769998862874,1
1,1,3,266.4901230000396,200,30.745510000997456,1
1,1,3,158.14715299893578,200,31.321237000156543,1
1,1,3,255.63982499988924,200,30.60050299973227,1
1,1,3,191.30557400058024,200,28.861423999842373,1
1,1,3,326.3927700008935,200,34.21737000098801,1
1,1,3,268.3220069993695,200,29.002031000345596,1
1,1,3,192.03720800032897,200,30.054479000682477,1
1,1,3,873.8495800007513,200,31.10902700063889,1
1,1,3,253.32771899957152,200,31.628050999643165,1
1,1,3,168.03720699863334,200,27.48686099948827,1
1,1,3,257.33980299992254,200,25.54267099912977,1
1,1,3,165.9467110002879,200,30.3060899987031,1
1,1,3,268.856730999687,200,31.03682400069374,1
1,1,3,171.30895799891732,200,32.03196899994509,1
1,1,3,272.6663070006907,200,30.746110000109184,1
1,1,3,163.88721600014833,200,30.233486999350134,1
1,1,3,263.62499199967715,200,30.775310999160865,1
1,1,4,647.4182909987576,200,29.11702600067656,1
1,1,4,332.8752630004601,200,30.84080500048003,1
1,1,4,509.5501109990437,200,29.1862289996061,1
1,1,4,274.0692849984043,200,29.778256999634323,1
1,1,4,317.53326400030346,200,31.344728000476607,1
1,1,4,600.1989409996895,200,29.87056100027985,1
1,1,4,565.6871680002951,200,31.68784300032712,1
1,1,4,389.4664420004119,200,31.95365600004152,1
1,1,4,175.5547970005864,200,31.20772100010072,1
1,1,4,261.21799900101905,200,29.77135600121983,1
1,1,4,167.54523199961113,200,30.57569199881982,1
1,1,4,254.30268400123168,200,30.19717600000149,1
1,1,4,273.2001450003736,200,35.013394999623415,1
1,1,4,156.39442400060943,200,30.393283999728737,1
1,1,4,267.4121809995995,200,30.800302998613915,1
1,1,4,164.02697200101102,200,30.431585999394883,1
1,1,4,253.3128389986814,200,27.948773000389338,1
1,1,4,158.29101100098342,200,31.03891300088435,1
1,1,4,252.4766950009507,200,30.647010000393493,1
1,1,4,262.85909000034735,200,31.964669999069883,1
1,1,4,158.55329300029553,200,30.997025000033318,1
1,1,4,284.1757709993544,200,37.197010999079794,1
1,1,4,186.1545619995013,200,32.4088910001592,1
1,1,4,261.8143420004344,200,32.145078001121874,1
1,1,4,161.60953299913672,200,31.644855000195093,1
1,1,4,262.09435400051007,200,30.574307000279077,1
1,1,4,158.6590980004985,200,30.446101000052295,1
1,1,4,263.59532399874297,200,30.45430099882651,1
1,1,4,161.4805270000943,200,31.9779710007424,1
1,1,4,261.29251800011843,200,30.70771300008346,1
1,1,4,171.386182999413,200,30.457401000603568,1
1,1,4,259.3371279999701,200,31.22743600033573,1
1,1,4,175.74238300039724,200,30.175087998941308,1
1,1,4,258.2102760006819,200,30.262791999120964,1
1,1,4,178.01238800166175,200,36.05555800095317,1
1,1,4,273.17656399827683,200,30.750613999771303,1
1,1,4,271.33517999936885,200,30.71021299911081,1
1,1,4,158.20967699983157,200,30.048881999391597,1
1,1,4,267.0678829999815,200,30.84031800062803,1
1,1,4,160.7627940011298,200,30.497903000650695,1
1,1,4,258.68639899999835,200,32.41899100066803,1
1,1,4,159.2361240000173,200,30.638108999482938,1
1,1,4,272.264721999818,200,39.239703999555786,1
1,1,4,162.7760869996564,200,30.560205999790924,1
1,1,4,292.5515560000349,200,31.889666999632027,1
1,1,4,262.5950780002313,200,30.499602999043418,1
1,1,4,164.32295800041175,200,31.87676699963049,1
1,1,4,264.0281429994502,200,30.061883000598755,1
1,1,4,162.85623600015242,200,31.063745000210474,1
1,1,4,257.0643529998051,200,30.51651900022989,1
1,1,4,162.1366390008916,200,30.686526999488706,1
1,1,4,273.76662899951043,200,29.816987000231165,1
1,1,4,263.68815999921935,200,29.94689200022549,1
1,1,4,158.91858900067746,200,30.32370999972045,1
1,1,4,263.80936699933955,200,30.386113001441117,1
1,1,4,163.395497998863,200,30.342611000378383,1
1,1,4,266.952713000137,200,30.508318999636685,1
1,1,4,158.436065999922,200,30.28890799942019,1
1,1,4,264.9050170002738,200,31.583067999235936,1
1,1,4,158.06735000114713,200,29.762684000161244,1
1,1,4,262.5521080008184,200,30.0009950005915,1
1,1,4,156.8439929997112,200,30.034896999495686,1
1,1,4,259.3074569995224,200,29.294362000655383,1
1,1,4,160.16514700095286,200,30.11060000062571,1
1,1,4,259.760777998963,200,29.485171000487753,1
1,1,4,156.9375970011606,200,30.01179599959869,1
1,1,4,263.4530499999528,200,30.126400999506586,1
1,1,4,157.06460299952596,200,29.996995001056348,1
1,1,4,255.88499799960118,200,30.71032799925888,1
1,1,4,266.72950300053344,200,30.295608999949764,1
1,1,4,172.78703400006634,200,38.49298999921302,1
1,1,4,258.72623000032036,200,30.28380800060404,1
1,1,4,163.04858200055605,200,30.68012600124348,1
1,1,4,314.07800399938424,200,30.8494349992543,1
1,1,4,158.84538600039377,200,29.972794000059366,1
1,1,4,254.74894500075607,200,29.865889000575407,1
1,1,4,160.82997800003795,200,31.086345999938203,1
1,1,4,255.93480099996668,200,30.401813000935363,1
1,1,4,262.14898900070693,200,30.476317000648123,1
1,1,4,160.513806000381,200,30.72581700143928,1
1,1,4,279.965211999297,200,30.18629200050782,1
1,1,4,187.54694899871538,200,30.433003999860375,1
1,1,4,301.4335019997816,200,39.84083800060034,1
1,1,4,174.94156799875782,200,31.869770000412245,1
1,1,4,258.2263089989283,200,30.157391000102507,1
1,1,4,272.45266499994614,200,30.100588001005235,1
1,1,4,181.2310579989571,200,34.32678399985889,1
1,1,4,297.0137980009895,200,33.234933000130695,1
1,1,4,180.1569079998444,200,31.206239998937235,1
1,1,4,305.9269099994708,200,32.30419000101392,1
1,1,4,157.17424899958132,200,31.500253000558587,1
1,1,4,268.20596900142846,200,32.803712998429546,1
1,1,4,156.6683250002825,200,30.618712000432424,1
1,1,4,257.64868200167257,200,34.05457100052445,1
1,1,4,162.43499200027145,200,31.647359999624314,1
1,1,4,277.8549140002724,200,36.11486599947966,1
1,1,4,167.00560199933534,200,35.95115800089843,1
1,1,4,250.51405399972282,200,31.10723399913695,1
1,1,4,165.45143100120185,200,32.63420599978417,1
1,1,4,263.8266679987282,200,30.474405000859406,1
1,1,4,162.50659499928588,200,34.7573029994237,1
1,1,4,255.1610669997899,200,32.47979799925815,1
1,1,4,269.6980379987508,200,32.152383000720874,1
1,1,4,161.2310359996627,200,31.433950000064215,1
1,1,4,261.01693700002215,200,32.45039600005839,1
1,1,4,167.54312700140872,200,31.26174200042442,1
1,1,5,165.47082499891985,200,30.628073998741456,1
1,1,5,248.83856599990395,200,30.465866999293212,1
1,1,5,158.74832299959962,200,30.964790001235087,1
1,1,5,260.9476090001408,200,38.50602799866465,1
1,1,5,310.2670220014261,200,31.651019999117125,1
1,1,5,157.74127800068527,200,31.96133399978862,1
1,1,5,260.8829059990967,200,34.93266799887351,1
1,1,5,160.37129599862965,200,32.01823700146633,1
1,1,5,250.4666389995691,200,32.308949001162546,1
1,1,5,158.81392600022082,200,30.779880999034503,1
1,1,5,250.593144000959,200,31.757324999489356,1
1,1,5,258.6625059993821,200,31.32610599823238,1
1,1,5,161.09502800100017,200,32.08624000035343,1
1,1,5,253.33416700050293,200,31.633718999728444,1
1,1,5,154.44672999910836,200,30.9587889987597,1
1,1,5,261.74484500006656,200,31.047493001096882,1
