user,percentage_personalization,response_probability,accuracy,f1
0,0.0,0.0,50.92838196286472,0.4124070600075667
0,0.05,0.1,56.49867374005305,0.459371619275945
0,0.05,0.2,68.96551724137932,0.6474863179744281
0,0.05,0.5,73.74005305039788,0.6732216572377965
0,0.05,0.8,63.6604774535809,0.5675220539787954
0,0.05,0.9,72.14854111405836,0.65510177019276
0,0.05,1.0,69.49602122015915,0.6258206388185845
0,0.1,0.1,59.15119363395225,0.4571251327071906
0,0.1,0.2,65.51724137931035,0.6085052937086455
0,0.1,0.5,75.06631299734748,0.6879665977445487
0,0.1,0.8,75.06631299734748,0.6871525772799988
0,0.1,0.9,74.80106100795756,0.693957330780029
0,0.1,1.0,75.06631299734748,0.686346297962016
0,0.2,0.1,51.724137931034484,0.4246146090810871
0,0.2,0.2,71.61803713527851,0.6548065006498118
0,0.2,0.5,76.92307692307692,0.7085733091224002
0,0.2,0.8,79.3103448275862,0.7357948717948718
0,0.2,0.9,76.92307692307692,0.7494076655052264
0,0.2,1.0,79.3103448275862,0.7476534557085246
0,0.5,0.1,77.45358090185677,0.7181386716385935
0,0.5,0.2,79.3103448275862,0.7311799501403459
0,0.5,0.5,79.57559681697613,0.7383966244725738
0,0.5,0.8,79.57559681697613,0.7339055793991417
0,0.5,0.9,79.84084880636605,0.7650578380534503
0,0.5,1.0,79.84084880636605,0.7396109637488948
0,0.8,0.1,77.18832891246684,0.7148561057816957
0,0.8,0.2,79.3103448275862,0.732008830022075
0,0.8,0.5,78.77984084880637,0.7461097461097461
0,0.8,0.8,79.57559681697613,0.7339055793991417
0,0.8,0.9,79.57559681697613,0.7339055793991417
0,0.8,1.0,71.61803713527851,0.7208969666372165
0,0.99,0.1,77.18832891246684,0.7133236804121965
0,0.99,0.2,73.47480106100795,0.7261735419630156
0,0.99,0.5,80.10610079575596,0.7531978132795499
0,0.99,0.8,80.63660477453581,0.7597792049254286
0,0.99,0.9,79.57559681697613,0.7339055793991417
0,0.99,1.0,73.47480106100795,0.7280701754385965
1,0.0,0.0,55.28455284552845,0.4560454520273197
1,0.05,0.1,56.36856368563686,0.4761162451545628
1,0.05,0.2,56.36856368563686,0.5007759877624011
1,0.05,0.5,55.826558265582655,0.5059772931418857
1,0.05,0.8,61.78861788617886,0.5851098110047482
1,0.05,0.9,62.60162601626016,0.5676500307313527
1,0.05,1.0,67.75067750677506,0.6477132471901558
1,0.1,0.1,68.02168021680217,0.6103303056790688
1,0.1,0.2,67.75067750677506,0.6368354902345035
1,0.1,0.5,85.63685636856368,0.8556502465520273
1,0.1,0.8,89.15989159891599,0.8908190999245086
1,0.1,0.9,79.13279132791328,0.7885814979783224
1,0.1,1.0,65.58265582655827,0.5915017490816991
1,0.2,0.1,41.19241192411924,0.24216551072931355
1,0.2,0.2,69.91869918699187,0.6351994610911763
1,0.2,0.5,61.78861788617886,0.582717085851398
1,0.2,0.8,70.73170731707317,0.6434565546748635
1,0.2,0.9,79.67479674796748,0.7813838462131324
1,0.2,1.0,75.33875338753387,0.7200842721725363
1,0.5,0.1,87.53387533875339,0.8720937384353629
1,0.5,0.2,93.22493224932249,0.9308775167361822
1,0.5,0.5,92.14092140921409,0.920129474810547
1,0.5,0.8,94.57994579945799,0.9448049104699351
1,0.5,0.9,93.4959349593496,0.933044109969809
1,0.5,1.0,93.76693766937669,0.9362034727317192
1,0.8,0.1,64.22764227642277,0.5813738971621758
1,0.8,0.2,75.06775067750678,0.7163824121001345
1,0.8,0.5,94.03794037940379,0.9384295837513367
1,0.8,0.8,94.8509485094851,0.9472574438624208
1,0.8,0.9,95.1219512195122,0.9495198079231694
1,0.8,1.0,95.1219512195122,0.9493096734862441
1,0.99,0.1,59.34959349593496,0.5308557005839648
1,0.99,0.2,76.42276422764228,0.7423093491073787
1,0.99,0.5,94.03794037940379,0.9381420678661015
1,0.99,0.8,94.57994579945799,0.9443625507757061
1,0.99,0.9,94.03794037940379,0.9383819113230878
1,0.99,1.0,94.3089430894309,0.9412431639322396
2,0.0,0.0,44.6524064171123,0.3393710928862892
2,0.05,0.1,35.026737967914436,0.30500763858843777
2,0.05,0.2,49.73262032085562,0.3928300811850164
2,0.05,0.5,68.18181818181819,0.6130494285602393
2,0.05,0.8,70.58823529411765,0.6397512422528304
2,0.05,0.9,70.05347593582887,0.63310549725935
2,0.05,1.0,73.2620320855615,0.67340883304014
2,0.1,0.1,58.288770053475936,0.45904838330986575
2,0.1,0.2,67.11229946524064,0.6004579486832085
2,0.1,0.5,70.32085561497327,0.6473670732610272
2,0.1,0.8,73.79679144385027,0.6686971830985916
2,0.1,0.9,75.93582887700535,0.6916542907328462
2,0.1,1.0,74.8663101604278,0.6809742793438446
2,0.2,0.1,71.3903743315508,0.6487058471399422
2,0.2,0.2,72.19251336898395,0.6541174469787915
2,0.2,0.5,72.72727272727273,0.6613449498184925
2,0.2,0.8,77.54010695187166,0.7070674244549136
2,0.2,0.9,75.93582887700535,0.6932913873901584
2,0.2,1.0,77.54010695187166,0.7118596871376708
2,0.5,0.1,67.9144385026738,0.6161399455776103
2,0.5,0.2,74.06417112299465,0.6708266920298348
2,0.5,0.5,76.7379679144385,0.6992626481762129
2,0.5,0.8,77.54010695187166,0.7067983995033872
2,0.5,0.9,89.03743315508021,0.8849315366438869
2,0.5,1.0,90.9090909090909,0.9049722314591209
2,0.8,0.1,76.20320855614973,0.6941352400207218
2,0.8,0.2,75.93582887700535,0.6967933959344241
2,0.8,0.5,79.94652406417113,0.7313284279141566
2,0.8,0.8,82.88770053475936,0.7959902528315022
2,0.8,0.9,78.6096256684492,0.7175792319281509
2,0.8,1.0,90.9090909090909,0.9045255116775388
2,0.99,0.1,74.33155080213903,0.6768470720942942
2,0.99,0.2,77.27272727272727,0.7089472550845585
2,0.99,0.5,77.54010695187166,0.7093590056098263
2,0.99,0.8,92.24598930481284,0.9212166823519878
2,0.99,0.9,90.9090909090909,0.9044644388057744
2,0.99,1.0,99.19786096256685,0.9922048340152697
7,0.0,0.0,60.15831134564644,0.5351773560526529
7,0.05,0.1,42.480211081794195,0.2819252873563219
7,0.05,0.2,65.17150395778364,0.5685276916103627
7,0.05,0.5,90.23746701846966,0.9024619132469699
7,0.05,0.8,75.72559366754618,0.6929440130817258
7,0.05,0.9,77.04485488126649,0.7082746563781047
7,0.05,1.0,77.04485488126649,0.7083020310638285
7,0.1,0.1,59.894459102902374,0.47541632090988306
7,0.1,0.2,75.98944591029024,0.6963040667085402
7,0.1,0.5,70.97625329815304,0.6455788987606595
7,0.1,0.8,77.04485488126649,0.7084030921074923
7,0.1,0.9,77.57255936675462,0.7138234871071436
7,0.1,1.0,77.83641160949868,0.7165095065123239
7,0.2,0.1,58.31134564643799,0.45351952580695765
7,0.2,0.2,78.10026385224275,0.7176689573617917
7,0.2,0.5,90.50131926121372,0.9041060423323841
7,0.2,0.8,79.15567282321899,0.745843903744891
7,0.2,0.9,77.83641160949868,0.7164844894155239
