user,percentage_personalization,response_probability,accuracy,f1
7,0.8,0.8,95.25065963060686,0.953270854991285
7,0.8,0.9,95.51451187335093,0.9557413267581687
7,0.8,1.0,96.04221635883906,0.9609702329057168
7,0.99,0.1,81.53034300791556,0.8175046662471394
7,0.99,0.2,89.9736147757256,0.9021952745500709
7,0.99,0.5,92.34828496042216,0.9243969615728309
7,0.99,0.8,94.1952506596306,0.9427528160462293
7,0.99,0.9,95.51451187335093,0.955623444699007
7,0.99,1.0,96.04221635883906,0.9608835983709337
8,0.0,0.0,66.91358024691358,0.6475907020876552
8,0.05,0.1,52.098765432098766,0.41520318450985305
8,0.05,0.2,54.5679012345679,0.4281084217506631
8,0.05,0.5,87.65432098765432,0.8808215609676809
8,0.05,0.8,78.27160493827161,0.7814119042155572
8,0.05,0.9,87.65432098765432,0.8784628112253994
8,0.05,1.0,87.4074074074074,0.8758278944468673
8,0.1,0.1,42.96296296296296,0.31700947737677626
8,0.1,0.2,71.35802469135803,0.6774890316510627
8,0.1,0.5,89.87654320987654,0.9018088326767572
8,0.1,0.8,85.92592592592592,0.8539200060123637
8,0.1,0.9,94.5679012345679,0.9472412823885662
8,0.1,1.0,94.81481481481481,0.9496452219201155
8,0.2,0.1,73.58024691358025,0.6956684344540133
8,0.2,0.2,74.81481481481481,0.7145206463385678
8,0.2,0.5,92.5925925925926,0.929517449537823
8,0.2,0.8,95.06172839506173,0.9517926565638651
8,0.2,0.9,95.30864197530865,0.9545091734280788
8,0.2,1.0,95.06172839506173,0.9520959540947027
8,0.5,0.1,89.87654320987654,0.9020580011660849
8,0.5,0.2,94.5679012345679,0.946989719957462
8,0.5,0.5,95.55555555555556,0.9567892127013001
8,0.5,0.8,96.29629629629629,0.9634203287532215
8,0.5,0.9,96.54320987654322,0.9659959484494707
8,0.5,1.0,96.29629629629629,0.9638017175653679
8,0.8,0.1,90.37037037037037,0.9061134444852786
8,0.8,0.2,95.06172839506173,0.9524384362440628
8,0.8,0.5,96.04938271604938,0.9613194927435433
8,0.8,0.8,96.79012345679013,0.9681591187454446
8,0.8,0.9,96.29629629629629,0.9635893560208164
8,0.8,1.0,97.77777777777777,0.9782056248442501
8,0.99,0.1,92.09876543209876,0.921138219918048
8,0.99,0.2,95.30864197530865,0.9540795860227037
8,0.99,0.5,97.77777777777777,0.9783428845284139
8,0.99,0.8,97.77777777777777,0.9783616180567399
8,0.99,0.9,97.77777777777777,0.9782992990510928
8,0.99,1.0,98.0246913580247,0.9808096369390773
9,0.0,0.0,40.168539325842694,0.3300140076948156
9,0.05,0.1,54.49438202247191,0.4941237158891803
9,0.05,0.2,38.48314606741573,0.2645092597631097
9,0.05,0.5,58.70786516853933,0.5455086748257221
9,0.05,0.8,71.62921348314607,0.7117946879558484
9,0.05,0.9,64.6067415730337,0.6199759547016891
9,0.05,1.0,65.4494382022472,0.6285224822153797
9,0.1,0.1,50.842696629213485,0.3899391514545303
9,0.1,0.2,65.1685393258427,0.620382252679607
9,0.1,0.5,62.640449438202246,0.6269453473252076
9,0.1,0.8,73.03370786516854,0.7250174956882303
9,0.1,0.9,66.85393258426966,0.6441407726805033
9,0.1,1.0,65.1685393258427,0.6286932387775027
9,0.2,0.1,56.17977528089887,0.5286750828657484
9,0.2,0.2,68.82022471910112,0.663235635858231
9,0.2,0.5,66.57303370786516,0.6327598269454175
9,0.2,0.8,67.97752808988764,0.6509805642007614
9,0.2,0.9,63.20224719101124,0.5940739295474826
9,0.2,1.0,71.62921348314607,0.7015692866878692
9,0.5,0.1,55.337078651685395,0.500787917729447
9,0.5,0.2,65.73033707865169,0.6152584779359321
9,0.5,0.5,72.75280898876404,0.6990534750667161
9,0.5,0.8,74.15730337078652,0.7135034817171186
9,0.5,0.9,71.91011235955057,0.6899736352506445
9,0.5,1.0,73.31460674157303,0.7060454002389486
9,0.8,0.1,56.17977528089887,0.5028232438227391
9,0.8,0.2,64.6067415730337,0.5993008701994748
9,0.8,0.5,72.47191011235955,0.6830347124255636
9,0.8,0.8,72.75280898876404,0.6823646689869088
9,0.8,0.9,74.71910112359551,0.7173736291259297
9,0.8,1.0,75.0,0.721012780595413
9,0.99,0.1,65.73033707865169,0.6430921030038148
9,0.99,0.2,61.51685393258427,0.5753816162547577
9,0.99,0.5,71.06741573033707,0.6656845894065488
9,0.99,0.8,71.62921348314607,0.6915953450587902
9,0.99,0.9,72.19101123595506,0.6781232339788648
9,0.99,1.0,72.47191011235955,0.6835487803833783
6,0.0,0.0,31.593406593406595,0.23801750074472522
6,0.05,0.1,51.92307692307692,0.4236435298935299
6,0.05,0.2,42.582417582417584,0.2396348012889366
6,0.05,0.5,53.84615384615385,0.43946190010706143
6,0.05,0.8,77.1978021978022,0.7489993619100013
6,0.05,0.9,86.81318681318682,0.867822531573869
6,0.05,1.0,76.64835164835165,0.7644755036633231
6,0.1,0.1,54.120879120879124,0.4196931822509091
6,0.1,0.2,80.76923076923077,0.8065344343604698
6,0.1,0.5,85.98901098901099,0.8535215218618406
6,0.1,0.8,86.53846153846153,0.8586757942484358
6,0.1,0.9,76.64835164835165,0.7601379982711821
6,0.1,1.0,86.81318681318682,0.8655299983196066
6,0.2,0.1,71.42857142857143,0.6559636552358051
6,0.2,0.2,73.35164835164835,0.6840323903215143
6,0.2,0.5,84.34065934065934,0.8401833243514675
6,0.2,0.8,82.96703296703296,0.828222022998224
6,0.2,0.9,92.3076923076923,0.9214178972282507
6,0.2,1.0,89.01098901098901,0.8866328873634718
6,0.5,0.1,67.58241758241758,0.5963155737941463
6,0.5,0.2,69.78021978021978,0.6465537939635997
6,0.5,0.5,92.58241758241758,0.9252944309296703
6,0.5,0.8,88.73626373626374,0.8850642879973423
6,0.5,0.9,90.10989010989012,0.9006672254728558
6,0.5,1.0,95.05494505494505,0.9502356214786113
6,0.8,0.1,84.89010989010988,0.8499589412729278
6,0.8,0.2,90.38461538461539,0.9035108632076689
6,0.8,0.5,94.23076923076923,0.9425897644625365
6,0.8,0.8,94.50549450549451,0.9453036866307997
6,0.8,0.9,95.87912087912088,0.9582361986156107
6,0.8,1.0,94.23076923076923,0.9438111396724193
6,0.99,0.1,74.72527472527473,0.7173225057112258
6,0.99,0.2,92.3076923076923,0.9208954962952438
6,0.99,0.5,94.50549450549451,0.9454296377650809
6,0.99,0.8,95.6043956043956,0.9559804594852916
6,0.99,0.9,95.6043956043956,0.9563479044231091
6,0.99,1.0,95.6043956043956,0.9558805152231595
5,0.0,0.0,73.75328083989501,0.7144887049589406
5,0.05,0.1,67.45406824146981,0.6540492015604227
5,0.05,0.2,78.47769028871392,0.781279178338002
5,0.05,0.5,82.41469816272966,0.8141031858307823
5,0.05,0.8,72.96587926509186,0.7186420150230035
5,0.05,0.9,86.35170603674541,0.8623210267880447
5,0.05,1.0,86.61417322834646,0.8653849905293486
5,0.1,0.1,73.22834645669292,0.6676714186606778
5,0.1,0.2,65.61679790026247,0.5960769979806873
5,0.1,0.5,85.03937007874016,0.8504178755159147
5,0.1,0.8,88.97637795275591,0.8879567622099447
5,0.1,0.9,88.4514435695538,0.8841265638530423
5,0.1,1.0,83.72703412073491,0.8270340800168962
5,0.2,0.1,83.46456692913385,0.8265981871527657
5,0.2,0.2,81.88976377952756,0.8075806009708449
5,0.2,0.5,86.35170603674541,0.8594619931209142
5,0.2,0.8,86.08923884514435,0.8561593535337352
5,0.2,0.9,75.85301837270342,0.7377063918206697
5,0.2,1.0,87.13910761154855,0.8680866057063821
5,0.5,0.1,78.74015748031496,0.7824423971090637
5,0.5,0.2,88.97637795275591,0.8901165911264247
5,0.5,0.5,88.18897637795276,0.8789649068301362
5,0.5,0.8,91.86351706036746,0.9178475910819864
5,0.5,0.9,91.33858267716535,0.9127382043406722
5,0.5,1.0,92.1259842519685,0.9210111592372515
5,0.8,0.1,74.54068241469817,0.7338091907401838
5,0.8,0.2,89.23884514435696,0.8911981748160411
5,0.8,0.5,90.55118110236221,0.9045838024815648
5,0.8,0.8,91.33858267716535,0.9126158599914105
5,0.8,0.9,92.38845144356955,0.9235505820182708
5,0.8,1.0,92.38845144356955,0.9236242056175344
5,0.99,0.1,85.03937007874016,0.8449585754668
5,0.99,0.2,86.61417322834646,0.8642357833416103
5,0.99,0.5,89.501312335958,0.893799848262471
5,0.99,0.8,91.0761154855643,0.9097291374173885
5,0.99,0.9,91.0761154855643,0.9098911174446689
5,0.99,1.0,91.60104986876641,0.9152731964953971
3,0.0,0.0,71.65354330708661,0.7094693236724117
3,0.05,0.1,42.78215223097113,0.3152475261726363
3,0.05,0.2,47.24409448818898,0.35458567482270287
3,0.05,0.5,62.729658792650916,0.6159008575108754
3,0.05,0.8,67.19160104986877,0.6462906613458878
3,0.05,0.9,65.87926509186352,0.641830877512168
3,0.05,1.0,65.09186351706036,0.6070621650426591
3,0.1,0.1,56.16797900262467,0.47794739801438035
3,0.1,0.2,70.34120734908136,0.6311723057957253
3,0.1,0.5,65.87926509186352,0.6371189647332036
3,0.1,0.8,61.94225721784777,0.5944655420176004
3,0.1,0.9,65.35433070866142,0.6163392103257388
3,0.1,1.0,68.76640419947506,0.6686639507072945
3,0.2,0.1,58.79265091863517,0.49210224407100184
3,0.2,0.2,75.32808398950131,0.738938121212359
3,0.2,0.5,80.05249343832021,0.799198801890937
3,0.2,0.8,76.11548556430446,0.7459061889850801
3,0.2,0.9,77.42782152230971,0.770516007990963
3,0.2,1.0,80.5774278215223,0.7995491488801963
3,0.5,0.1,59.84251968503937,0.546943002484128
3,0.5,0.2,69.29133858267717,0.6887952311460774
3,0.5,0.5,73.75328083989501,0.7162601081782667
3,0.5,0.8,84.51443569553805,0.8426644274304167
3,0.5,0.9,84.7769028871391,0.8467321440977201
3,0.5,1.0,86.35170603674541,0.8633613166466965
3,0.8,0.1,81.36482939632546,0.8114177140150843
3,0.8,0.2,85.03937007874016,0.8516611639726446
3,0.8,0.5,86.8766404199475,0.868935030373659
3,0.8,0.8,92.38845144356955,0.9236402923649691
3,0.8,0.9,88.97637795275591,0.8905670503107759
3,0.8,1.0,89.76377952755905,0.8966730051050126
3,0.99,0.1,76.11548556430446,0.7537391494463928
3,0.99,0.2,87.66404199475066,0.876519739028978
3,0.99,0.5,87.92650918635171,0.8790825080275164
3,0.99,0.8,92.1259842519685,0.9209658989806553
3,0.99,0.9,93.7007874015748,0.9364723906941009
3,0.99,1.0,92.1259842519685,0.9210112353727403
4,0.0,0.0,79.57559681697613,0.7886106275155357
4,0.05,0.1,39.257294429708224,0.2301451674895781
4,0.05,0.2,40.05305039787798,0.23315526804923384
4,0.05,0.5,73.47480106100795,0.6990582354506405
4,0.05,0.8,78.24933687002653,0.7542372585016173
4,0.05,0.9,83.0238726790451,0.8268234305543816
4,0.05,1.0,82.75862068965517,0.8247218852437861
4,0.1,0.1,59.681697612732094,0.4810309964471141
4,0.1,0.2,59.15119363395225,0.5041424440628105
4,0.1,0.5,88.85941644562334,0.8906318223343179
4,0.1,0.8,85.94164456233422,0.8574669085533829
4,0.1,0.9,77.71883289124668,0.7636845034938428
4,0.1,1.0,83.55437665782493,0.8317642420658388
4,0.2,0.1,68.70026525198939,0.6204124803277249
4,0.2,0.2,87.0026525198939,0.8681935863168612
4,0.2,0.5,76.92307692307692,0.7238517897026026
4,0.2,0.8,93.89920424403184,0.9390327973348406
4,0.2,0.9,91.77718832891247,0.9178497415226253
4,0.2,1.0,93.10344827586206,0.9308180191114719
4,0.5,0.1,74.27055702917772,0.66886058183533
4,0.5,0.2,86.47214854111405,0.8558996892080163
4,0.5,0.5,93.10344827586206,0.9318287237146785
4,0.5,0.8,94.96021220159152,0.9497385620915033
4,0.5,0.9,93.36870026525199,0.9337774294670848
4,0.5,1.0,96.81697612732096,0.9682806294079264
4,0.8,0.1,92.57294429708223,0.925990894787535
4,0.8,0.2,94.6949602122016,0.9475857148852238
4,0.8,0.5,97.34748010610079,0.9737252663622528
4,0.8,0.8,96.81697612732096,0.9686209397305241
4,0.8,0.9,97.08222811671088,0.9709707782484063
4,0.8,1.0,98.14323607427056,0.9815394661078825
4,0.99,0.1,89.92042440318302,0.8988222772621925
4,0.99,0.2,91.24668435013263,0.9115294876606785
4,0.99,0.5,97.87798408488064,0.9790014747157605
4,0.99,0.8,96.55172413793103,0.9657257910607276
4,0.99,0.9,97.87798408488064,0.9788000701122688
4,0.99,1.0,98.40848806366047,0.9842230318578762
